,player,DRAPM,ORAPM,Total_RAPM
505,Amiya Carroll,-0.5112,-1.0439,-1.555
506,Amiya Evans,0.1388,-1.9888,-1.85
507,Amiya Hopkins,0.1038,-0.0205,0.0833
508,Amiya Jenkins,-1.1463,0.317,-0.8294
509,Amiya Joyner,0.6514,7.8892,8.5405
510,Amiyah Buchanan,1.162,0.7368,1.8988
511,Amiyah Donaldson,2.4458,-1.0158,1.43
512,Amiyah Ferguson,-5.3747,-3.6177,-8.9924
513,Amiyah Lloyd,0.1632,-0.131,0.0322
514,Amiyah Reynolds,-0.6017,-0.9183,-1.52
515,Amoni Byrd,-0.9748,-2.0217,-2.9965
516,Amor Harris,-0.3787,2.2933,1.9147
517,Amourie Porter,-1.9403,4.2085,2.2682
518,Amparo Lopez,-0.2262,0.922,0.6958
519,Amy Cotton,-1.409,-1.4728,-2.8818
520,Amy Kurkowski,1.1503,-0.4221,0.7281
521,Amy O'Hara,0.6765,0.9356,1.6121
522,Amy Pateman,-1.6497,0.2942,-1.3555
523,Amy Terrian,-0.8655,5.3292,4.4637
524,Amy Thompson,-1.4062,-0.9073,-2.3136
525,Amy Velasco,-1.674,6.5858,4.9118
526,Amya Edwards,-0.0725,-0.0547,-0.1272
527,Amya McLeod,-4.3076,0.6484,-3.6592
528,Amya Scott,-2.0131,0.1218,-1.8913
529,Amyah Reaves,-1.1144,1.4296,0.3152
530,Amyrah Sapenter,-0.06,-0.1179,-0.1779
531,Amyria Walker,-2.2338,-1.1582,-3.392
532,Ana Barreto,-1.6216,0.539,-1.0826
533,Ana Beatriz Passos Alves da Silva,-1.8798,0.8702,-1.0096
534,Ana Cabanas Llorens,-0.7424,0.4612,-0.2813
535,Ana Carolina De Jesus,0.0243,-1.0407,-1.0163
536,Ana Conde,0.682,-0.682,-0.0001
537,Ana Guillen,-2.0987,-1.6901,-3.7889
538,Ana Haklicka,-1.6941,-0.8442,-2.5382
539,Ana Milanovic,-1.8506,0.261,-1.5896
540,Ana Moleon Hidalgo,0.6902,-1.5384,-0.8482
541,Ana Nikulochkina,-2.9168,2.1466,-0.7702
542,Ana Oliveira,-2.0658,-0.9091,-2.9749
543,Ana Pinheiro,-0.2321,2.6881,2.456
544,Anabel Latorre Ciria,-1.4854,-0.5429,-2.0284
545,Anaelle Dutat,2.1746,4.8917,7.0663
546,Anahi-Lee Cauley,-2.5724,0.3861,-2.1863
547,Anaiah Jenkins,0.19,-1.5115,-1.3215
548,Anais Levasseur,-0.2684,0.2196,-0.0488
549,Anaisha Carriere,-0.5566,0.0424,-0.5142
550,Anaiyah Tu'ua,-1.9414,3.7515,1.8101
551,Anaja Hall,-3.4362,-2.3141,-5.7503
552,Anajah Brown,-1.7765,1.9863,0.2097
553,Anala Nelson,-1.6158,1.6436,0.0278
554,Analillia Cabuena,-0.0011,0.6249,0.6238
555,Anasia Staton,-0.3837,3.047,2.6633
556,Anastasia Drosouni,-0.1341,-0.8112,-0.9453
557,Anastasiia Boldyreva,4.1215,2.3576,6.4791
558,Anastasiia Semenova,-1.5388,1.8134,0.2746
559,Anastasija Veljovic,1.5763,-1.3177,0.2587
560,Anaya Barney,-2.567,1.6293,-0.9376
561,Anaya Bernard,-0.3353,0.8374,0.5021
562,Anaya Brown,-0.9243,4.1035,3.1792
563,Anaya Hardy,1.1054,3.4769,4.5823
564,Anaya Harris,-1.7684,-1.3321,-3.1005
565,Anaya James,0.0538,5.7659,5.8197
566,Anaya Peoples,-0.1133,6.6627,6.5493
567,Ande'a Cherisier,-1.4574,1.0218,-0.4356
568,Andi Schissler,0.1722,4.7039,4.8761
569,Andie Zylak,0.9202,1.4622,2.3824
570,Andjela Bigovic,-2.2145,1.8364,-0.378
571,Andjela Matic,0.6089,6.1363,6.7452
572,Andrea Chiquemba,-2.6662,-1.1157,-3.7819
573,Andrea Daley,2.0417,3.9081,5.9498
574,Andrea Jude,-0.2059,0.725,0.5191
575,Andrea Martinez,-5.7246,1.0135,-4.7112
576,Andrea Montesinos,-0.4523,-1.0938,-1.5461
577,Andriana Avent,0.0856,3.3095,3.3951
578,Ane Astarloa,0.9864,0.4443,1.4307
579,Aneesah Morrow,3.5871,8.421,12.0081
580,Anela Thomas,-2.2857,-2.3707,-4.6564
581,Anete Adler,-1.9265,3.375,1.4485
582,Angel Burgos,1.1039,-2.1465,-1.0425
583,Angel Hill,-0.978,-0.4057,-1.3837
584,Angel Jackson,2.414,4.4414,6.8555
585,Angel Jones,-2.5645,1.6778,-0.8867
586,Angel Parker,3.3515,2.7334,6.0849
587,Angel Reese,2.371,5.3066,7.6776
588,Angel Scott,-0.9725,-0.1339,-1.1064
589,Angel Wilkinson,-1.9309,0.7311,-1.1998
590,Angela Dugalic,3.382,7.3569,10.7389
591,Angela Le Faou,-1.2402,-1.9831,-3.2233
592,Angela Samuel,1.9285,0.4423,2.3707
593,Angela Williams,-1.3011,2.9234,1.6223
594,Angelica Velez,-1.1083,1.9657,0.8574
595,Angelie Ricard,-2.5209,-2.2712,-4.7921
596,Angelika Girgenson,-1.7642,-1.4932,-3.2574
597,Angeliki Ziaka,1.6348,2.2859,3.9207
598,Angelina Banas,-0.0011,-0.6938,-0.6949
599,Angelina Hammond,0.4749,-3.6722,-3.1973
600,Angelina Hodgens,-1.4867,-0.728,-2.2147
601,Angelina Nice,-1.8075,1.4792,-0.3283
602,Angelina Pelayo,-0.8121,-0.1341,-0.9462
603,Angelina Robles,0.9724,4.7466,5.719
604,Angelina Smith,-0.6416,0.5571,-0.0844
605,Angelique Ngalakulondi,1.0174,3.8435,4.8609
606,Angena Belloso,1.0317,0.6073,1.639
607,Angie Cera,-0.5371,5.0279,4.4908
608,Angie Juste-Jean,-2.4029,-0.3558,-2.7587
609,Ania McNicholas,-0.1212,1.4819,1.3607
610,Aniah Alexis,1.2086,1.003,2.2117
611,Aniah Hall,-0.72,3.0656,2.3455
612,Aniah Smith,1.4626,2.1908,3.6535
613,Anica Skrivan,-0.3381,-0.8157,-1.1538
614,Anijah Grant,0.4288,0.7438,1.1725
615,Anika Hyland,1.4176,1.5199,2.9375
616,Anika McGarity,0.5322,2.4231,2.9553
617,Anisa Clark,-0.2246,-0.2742,-0.4988
618,Anise Geiger,-4.0903,-1.7483,-5.8385
619,Anissa Rivera,1.7099,0.3644,2.0744
620,Anita Franchini,-0.5329,0.8053,0.2724
621,Aniya Bell,-0.5672,0.8364,0.2692
622,Aniya Finger,0.0374,0.3858,0.4231
623,Aniya Gourdine,1.8927,2.3736,4.2663
624,Aniya Hooker,-1.6437,5.3332,3.6895
625,Aniya Hubbard,0.3626,4.916,5.2786
626,Aniya Matthews,-0.8404,-1.2644,-2.1048
627,Aniya Palmer,1.5947,1.62,3.2147
628,Aniya Trent,2.782,0.2517,3.0337
629,Aniya Walker,0.2247,-0.2628,-0.0381
630,Aniya' Foy,1.9044,0.6263,2.5307
631,Aniyah Augmon,-0.0009,1.3442,1.3433
632,Aniyah Johnson,-0.0549,-0.7961,-0.851
633,Aniyah Jones,-2.3761,-2.3967,-4.7728
634,Aniyah Quow,0.3763,0.1694,0.5457
635,Anja Bukvic,0.1175,3.0441,3.1616
636,Anja Ekstrom,-1.7212,0.6304,-1.0908
637,Anjanae Mueck,-0.4205,-0.3277,-0.7482
638,Anjanae Richardson,-0.7527,4.906,4.1532
639,Anjelicia Del Valle,-1.3053,-1.7274,-3.0327
640,Ann Zachariah,-1.169,1.8314,0.6625
641,Anna Azzara,-0.238,0.3641,0.1261
642,Anna Badosa,1.1401,1.0821,2.2221
643,Anna Baraldi,-0.0318,1.3561,1.3243
644,Anna Blount,0.3947,1.6885,2.0831
645,Anna Boruta,-2.5195,-3.5161,-6.0357
646,Anna Brown,-0.7438,1.2499,0.5061
647,Anna Camden,0.7765,4.1515,4.9281
648,Anna Chacha,0.0701,0.6401,0.7103
649,Anna Csenyi,-1.1647,0.7586,-0.4061
650,Anna DeWolfe,1.9137,4.2267,6.1404
651,Anna Deets,0.0373,1.7123,1.7496
652,Anna Eddy,-1.9966,-0.1842,-2.1808
653,Anna Ekerstedt,0.3738,-0.6105,-0.2367
654,Anna Eng,-0.2422,-0.3328,-0.5751
655,Anna Foley,-2.3714,4.2498,1.8784
656,Anna Gret Asi,2.2605,5.7102,7.9707
657,Anna Hager,-1.1635,0.5273,-0.6363
658,Anna Hamilton,0.0372,2.2585,2.2957
659,Anna Kahelin,-0.4512,0.1594,-0.2918
660,Anna Kunzwiler,0.9354,1.9438,2.8792
661,Anna Larr Roberson,-0.1226,1.7874,1.6648
662,Anna Lassan,-1.6037,-1.1209,-2.7245
663,Anna LeMaster,-0.9501,3.7809,2.8308
664,Anna Long,-2.1181,-0.4527,-2.5708
665,Anna Lutz,-0.573,1.2558,0.6829
666,Anna Miller,5.3541,7.2308,12.5849
667,Anna Mortag,-0.1366,1.7427,1.6061
668,Anna Olson,0.7353,4.0486,4.7839
669,Anna Ostlie,1.4281,4.0247,5.4528
670,Anna Przyszlak,0.7647,-3.7145,-2.9497
671,Anna Rescifina,-2.6787,0.6441,-2.0347
672,Anna Rodgers,-1.3474,0.8815,-0.4659
673,Anna Rosenberger,0.4307,-1.5695,-1.1388
674,Anna Soler,-0.2293,-0.1369,-0.3662
675,Anna Stromberg,0.3336,-1.7702,-1.4365
676,Anna Terrian,0.2014,1.6228,1.8243
677,Anna Walker,-1.8986,2.2844,0.3859
678,Anna Wikstrom,-1.0684,1.9277,0.8592
679,Anna Wypych,-0.399,2.2961,1.897
680,Annabelle Schultz,-1.2586,1.7621,0.5035
681,Annalicia Goodman,-0.0683,1.4444,1.3761
682,Annaliese Griffin,-0.2632,5.1975,4.9344
683,Anne Adewumi,-0.4623,-0.0692,-0.5315
684,Anne Bair,-1.1241,3.3685,2.2444
685,Anne Simon,2.0823,5.1677,7.25
686,Anne-Hamilton Leroy,-2.2578,-2.8945,-5.1523
687,Annemarie Batista,-1.012,1.9399,0.9279
688,Annie Ramil,-1.5986,0.0735,-1.525
689,Annie Rauch,1.3786,3.4717,4.8502
690,Annie Welde,-1.0239,-0.0303,-1.0541
691,Annika Corcoran,0.657,1.4821,2.139
692,Annika Jiwani,-0.5286,0.3038,-0.2248
693,Annika Shah,-2.0666,2.9001,0.8334
694,Annika Stewart,-0.4451,5.0232,4.5781
695,Annukka Willstedt,3.1271,1.3436,4.4708
696,Annyka Hellendrung,-0.6729,2.0806,1.4077
697,Anovia Sheals,-0.8901,4.1101,3.22
698,Antoinette Okoh,-0.0175,0.2301,0.2126
699,Antonia Bates,0.489,2.337,2.826
700,Antonia Panayides,-0.4373,-1.343,-1.7803
701,Antoniette Emma-Nnopu,-0.904,2.6506,1.7466
702,Antwainette Walker,-1.3221,3.2755,1.9534
703,Anya Choice,-3.0676,-0.2061,-3.2737
704,Anya McKenzie,-1.8208,-0.0167,-1.8374
705,Anya Poole,0.8586,3.3669,4.2255
706,Anyra Wilson,0.9931,2.2961,3.2892
707,Anyssa Jones,-1.2065,1.8684,0.6619
708,Anyssia Gibbs,0.6131,-1.6298,-1.0167
709,Anzhane' Hutton,-0.2688,1.8857,1.6169
710,Aoibhe Gormley,-1.9944,2.2443,0.2499
711,April Edwards,1.792,2.4484,4.2404
712,April Hooks,-0.4882,1.1323,0.6441
713,April Rummery-Lamb,1.2889,1.6322,2.9211
714,Ar'Mani Reid,-0.6888,-1.5151,-2.2039
715,Arantxa Portalez,1.0946,-1.167,-0.0724
716,Arek Angui,0.9252,-0.321,0.6043
717,Arene Iyekekpolor,-3.1895,-3.8538,-7.0433
718,Aretha Linger,-0.566,0.4977,-0.0683
719,Areyanna Hunter,0.5977,3.1324,3.7301
720,Ari Dyson,-0.0605,1.9068,1.8463
721,Ari Long,6.1109,4.3533,10.4642
722,Ari Paraskevopoulou,0.6038,0.7386,1.3424
723,Ari Wiggins,1.923,3.4341,5.3571
724,Ari Woodard,-1.147,1.0001,-0.1469
725,Aria Myers,-0.4792,0.156,-0.3232
726,Ariadna Termis,-0.4073,4.6676,4.2603
727,Arial Ford,-0.4743,-1.0486,-1.5229
728,Ariana Bennett,-2.0717,1.0004,-1.0713
729,Ariana Dyson,-0.5479,-0.2394,-0.7873
730,Ariana Meriedy,-0.1636,1.9418,1.7782
731,Ariana Peagler,0.0651,0.0933,0.1584
732,Ariana Perry,-0.0926,-1.6138,-1.7064
733,Ariana Seawell,2.6491,4.2814,6.9304
734,Ariana Simmons,-0.0888,0.7577,0.6688
735,Ariana Vanderhoop,2.1332,3.0832,5.2164
736,Ariana Webb,-0.0834,0.2379,0.1545
737,Ariana Wilkes,2.3439,-4.2478,-1.904
738,Ariana Williams,1.3453,1.5702,2.9155
739,Arianna Durrell,-1.7514,-1.1322,-2.8836
740,Arianna Jackson,-0.9495,6.8123,5.8628
741,Arianna Johnson,-1.8475,-2.7476,-4.5952
742,Arianna Mosley,-3.7593,-0.0066,-3.766
743,Arianna Patton,1.5713,3.325,4.8963
744,Arianna Roberson,-0.4657,0.9646,0.4989
745,Arianna Smith,-0.597,3.4834,2.8864
746,Arianna Sturdivant,-1.7607,1.4226,-0.3381
747,Ariel Jefferson,-6.3193,-3.3405,-9.6598
748,Ariel Jenkins,0.8797,2.1006,2.9804
749,Ariel Little,-0.2737,2.7941,2.5204
750,Ariella Henigan,-3.2546,0.9724,-2.2822
751,Arielle Mackey-Williams,1.8207,1.4803,3.301
752,Arielle Wisne,0.4171,0.4681,0.8851
753,Arielle-Vadrelle Belinga,-2.286,0.6925,-1.5935
754,Arieona Rosborough,2.4956,4.4614,6.9571
755,Arin Freeman,-1.5826,2.9422,1.3597
756,Arina Nikishina,-2.226,-2.5849,-4.8109
757,Ariyah Burke,-0.5248,-0.6065,-1.1313
758,Arlisha Boston,-0.0896,0.0917,0.0021
759,Armoni Strozer,0.3558,0.4029,0.7587
760,Aroa Mangas,-1.5117,0.1208,-1.3909
761,Arshae Jackson,-0.1369,-0.5259,-0.6629
762,Arshiya Ranjitkar,-0.1438,0.5794,0.4355
763,Artemis Kouki,-0.5045,1.4811,0.9765
764,Ary Dizon,-2.7638,-1.5791,-4.3429
765,Aryah Hazley,0.1104,-0.0519,0.0585
766,Aryana Hicks,0.9241,-0.3719,0.5522
767,Aryelle Stevens,-0.8,-1.1179,-1.9178
768,Aryss Macktoon,0.0192,-0.9377,-0.9184
769,Asa Snyder,-1.5135,-0.106,-1.6195
770,Asani Ceaser,-0.0922,0.1099,0.0176
771,Ash'a Thompson,-1.6234,0.554,-1.0694
772,Asha Parker,-1.2708,-1.5626,-2.8334
773,Asha Phillips,-0.1967,0.4169,0.2202
774,Asha Sra,-1.0777,2.5252,1.4475
775,Asha Walker,-4.2544,-1.2901,-5.5445
776,Ashala Moseberry,-0.3451,-0.3023,-0.6474
777,Ashantay Noble,-0.2165,-0.3133,-0.5298
778,Ashanti Backus,-2.4665,-2.4491,-4.9156
779,Ashanti Barnes,2.5293,5.2851,7.8145
780,Ashanti Lynch,1.0807,1.2767,2.3574
781,Ashara Spruill,-0.2431,0.0839,-0.1592
782,Ashja Leake,0.9209,-2.386,-1.4651
783,Ashlee Harris,-2.1935,1.5738,-0.6197
784,Ashlee Lewis,-2.3253,1.5956,-0.7297
785,Ashlee Locke,2.3176,0.0518,2.3694
786,Ashlee Shaw,0.1466,0.0727,0.2193
787,Ashleigh Connor,-1.3358,3.0284,1.6926
788,Ashley Austin,-2.9717,-1.44,-4.4117
789,Ashley Baez,0.7094,1.9629,2.6723
790,Ashley Banks,-2.9794,1.3034,-1.676
791,Ashley Buragas,-2.1237,1.0086,-1.1152
792,Ashley Carrillo,-2.2164,1.9461,-0.2703
793,Ashley Chea,-0.8133,6.6565,5.8433
794,Ashley Chevalier,1.6617,1.6763,3.338
795,Ashley Dinges,0.1544,2.0161,2.1705
796,Ashley Gray,-0.7751,-4.6704,-5.4455
797,Ashley Hassett,-0.2749,-0.9584,-1.2334
798,Ashley Hawkins,-3.2409,7.4896,4.2486
799,Ashley Hiraki,-0.5005,3.112,2.6115
800,Ashley Hopper,0.2576,0.0592,0.3168
801,Ashley Iiams,-2.8926,1.3032,-1.5894
802,Ashley Lester,-2.065,-2.3237,-4.3887
803,Ashley Malone,0.5362,0.4817,1.0179
804,Ashley O'Connor,0.5422,-2.4832,-1.941
805,Ashley Owusu,-0.5657,4.7223,4.1566
806,Ashley Panem,-0.4859,-0.3278,-0.8138
807,Ashley Redd,-1.3169,2.9151,1.5982
808,Ashley Rojas,-1.5275,0.1299,-1.3976
809,Ashley Scoggin,1.0205,2.4595,3.4799
810,Ashley Sofilkanich,3.7516,3.6575,7.4091
811,Ashley Thoms,0.2471,0.1116,0.3587
812,Ashley Tudor,-1.5423,0.2654,-1.2769
813,Ashlon Jackson,2.772,7.2815,10.0534
814,Ashlyn Howard,-0.7347,-0.5118,-1.2465
815,Ashlyn Jones,0.5657,0.4386,1.0044
816,Ashlyn Sage,-1.047,2.3582,1.3112
817,Ashlyn Traylor-Walker,0.4457,6.1573,6.603
818,Ashlyn Wallace,-1.0181,1.1021,0.084
819,Ashlyn Watkins,2.9408,4.5002,7.441
820,Ashlyn Zhang,-0.1293,-0.1398,-0.2691
821,Ashlynn Brooke,-1.0766,-0.0873,-1.1639
822,Ashlynn Chlarson,-0.2742,1.8052,1.531
823,Ashlynn Shade,6.5901,11.1114,17.7015
824,Ashna Tambe,-0.1576,1.8562,1.6985
825,Ashton Adamson,-2.375,-1.2643,-3.6393
826,Ashton Elley,-2.0141,5.9443,3.9302
827,Ashton Judd,-0.1544,4.7087,4.5543
828,Ashton McCorry,-2.3403,-0.5315,-2.8718
829,Asia Avinger,0.203,4.2252,4.4282
830,Asia Barclay,2.8135,2.3249,5.1384
831,Asia Boone,0.9266,7.7476,8.6742
832,Asia Broughton,-0.9606,-1.7959,-2.7565
833,Asia Donald,-3.1122,1.0726,-2.0396
834,Asia Todd,-0.5077,1.592,1.0842
835,Asia Wilson,-0.117,-1.6156,-1.7325
836,Asiah Baxter,-1.8203,-0.6361,-2.4564
837,Asiana Britt,0.8442,-0.1771,0.667
838,Asianae Nicholson,-0.6404,-0.5514,-1.1918
839,Asjah Inniss,0.0844,0.0597,0.1441
840,Aspen Caldwell,0.7015,-0.5204,0.1811
841,Aspen Johnson,-0.433,0.8037,0.3707
842,Aspen Salazar,-1.9223,1.3651,-0.5573
843,Aspen Thornton,0.0144,2.2674,2.2819
844,Asta Blauenfeldt,-2.9973,3.8382,0.8409
845,Astera Tuhina,0.0233,3.3947,3.418
846,Astrid Mukulumpe,0.0989,-1.303,-1.2042
847,Atalia Ballesteros,0.4853,2.7208,3.2061
848,Athena Tomlinson,-1.2054,3.5714,2.366
849,Athina Lexa,0.0956,1.6739,1.7695
850,Atiana Williams,-0.2933,0.2793,-0.014
851,Aubree Murray,0.4663,-1.6705,-1.2042
852,Aubrey Beckham,-0.2453,1.4905,1.2452
853,Aubrey Blankenship,-4.1133,2.0432,-2.0701
854,Aubrey Galvan,2.4312,10.2747,12.7059
855,Aubrey Griffin,2.125,5.0735,7.1985
856,Aubrey Herrin,1.1183,1.3527,2.471
857,Aubrey Joens,0.4689,2.2506,2.7196
858,Aubrey Reid,-0.4901,-0.5632,-1.0533
859,Aubrey Shaw,0.5061,2.1183,2.6243
860,Aubri Wilkins,-0.206,-0.7442,-0.9501
861,Aubrie Kierscht,-3.1207,3.9309,0.8102
862,Audi Crooks,-0.7831,10.3632,9.5801
863,Audia Young,-3.1265,2.6731,-0.4534
864,Audra Emmerson,1.4498,3.0868,4.5365
865,Audreonia Benson,-1.5735,0.6073,-0.9662
866,Audrey Annee,-1.5073,0.2298,-1.2776
867,Audrey Biggs,-0.2394,-0.4727,-0.7121
868,Audrey Chen,0.1332,-1.3124,-1.1792
869,Audrey Deptula,-2.2338,3.8293,1.5955
870,Audrey Ericksen,-4.4659,0.9991,-3.4668
871,Audrey Fuller,0.0321,1.6819,1.714
872,Audrey Koch,-0.3326,0.0108,-0.3218
873,Audrey Kormann,-0.5922,0.3113,-0.2809
874,Audrey Meyers,-2.6154,-0.7286,-3.344
875,Audrey Roden,0.57,4.6398,5.2098
876,Audrey Shields,1.1571,-2.0447,-0.8876
877,Audrey Taylor,-0.5928,0.6004,0.0077
878,Aurora Almon,-1.4325,2.0801,0.6476
879,Aurora Elder,-1.8004,-0.3683,-2.1687
880,Aurora Sørbye,-2.9395,2.9236,-0.0159
881,Aurore Eyango,-1.4079,-0.0236,-1.4315
882,Austeja Babraitis,-0.0398,0.0269,-0.0129
883,Autumn Smith,-1.4299,0.738,-0.6919
884,Autumn Westmoreland,-1.7328,0.7621,-0.9706
885,Ava Black,2.3193,4.1742,6.4935
886,Ava Card,-2.9897,0.4916,-2.4981
887,Ava Gugliuzza,-1.6877,-0.1569,-1.8445
888,Ava Hawthorne,-1.2342,2.2308,0.9966
889,Ava Heiden,4.641,7.4519,12.093
890,Ava Interrante,-1.4843,-3.1149,-4.5992
891,Ava Johnson,-1.9245,-1.8164,-3.7409
892,Ava Krumwiede,0.7325,-0.1505,0.582
893,Ava Learn,0.8159,6.7183,7.5342
894,Ava Leroux,-0.2831,-0.7768,-1.06
895,Ava Locklear,-0.1061,3.498,3.3919
896,Ava McGee,-0.024,2.5165,2.4926
897,Ava McKennie,-0.2797,3.0984,2.8187
898,Ava Miller,-1.0742,-0.4631,-1.5373
899,Ava Owens,-0.2147,-2.7107,-2.9254
900,Ava Ranson,0.0703,0.4832,0.5535
901,Ava Renninger,-0.7886,5.1036,4.3149
902,Ava Sawi,-1.1914,0.7658,-0.4255
903,Ava Schmidt,1.21,4.7089,5.9189
904,Ava Sciolla,0.6472,0.6631,1.3103
905,Ava Shields,1.1827,-0.7795,0.4032
906,Ava Smith,-6.6333,-3.0936,-9.7269
907,Ava Sollenne,-2.2347,-2.6423,-4.877
908,Ava Stoller,-3.0957,0.8798,-2.2159
909,Ava Therien,-0.7954,1.9381,1.1428
910,Ava Toone,-2.9338,-0.6161,-3.5498
911,Ava Uhrich,0.4335,4.544,4.9775
912,Ava Waid,0.3289,-0.6445,-0.3157
913,Ava Watson,3.6678,5.4949,9.1628
914,Ava Zediker,0.3414,4.7048,5.0462
915,Avalon Miller,0.1513,-0.1381,0.0132
916,Avari Berry,3.5493,1.8736,5.4229
917,Avary Brewer,2.1407,-3.6493,-1.5085
918,Avary Cain,0.8069,3.9919,4.7988
919,Averi Aaron,-0.6445,1.8369,1.1924
920,Averi Kroenke,0.4053,3.9215,4.3268
921,Averie Harding,-0.3106,-0.0036,-0.3142
922,Avery Bang,0.3861,0.0061,0.3921
923,Avery Brittingham,-2.7527,6.0864,3.3337
924,Avery Broughton,0.5114,0.4018,0.9132
925,Avery Childers,0.2852,-0.1337,0.1515
926,Avery Gordon,-1.3839,0.6282,-0.7557
927,Avery Hjelmstad,0.6164,2.8397,3.4562
928,Avery Howell,4.5547,6.643,11.1978
929,Avery Kelley,-4.3773,2.6121,-1.7653
930,Avery Knapp,-2.3435,-0.8015,-3.145
931,Avery Koenen,1.4045,4.676,6.0805
932,Avery Kraft,-0.4554,-0.1711,-0.6265
933,Avery Lee,0.6091,-0.875,-0.266
934,Avery Mills,1.7127,6.1092,7.8219
935,Avery O'Connor,-2.3058,-0.0775,-2.3833
936,Avery O'Roke,0.4792,1.02,1.4992
937,Avery Simmons,-3.5123,-0.303,-3.8154
938,Avery Strickland,-1.3667,3.6146,2.2479
939,Avery Sussex,-0.2878,2.1088,1.821
940,Avery Treadwell,-2.915,3.2259,0.3109
941,Avery Vansickle,0.1437,5.0631,5.2068
942,Avery Waddington,-1.8848,2.7492,0.8643
943,Avery Watkins,-1.9233,0.8512,-1.072
944,Avery Young,-0.6122,2.9514,2.3392
945,Avyonce Carter,-0.862,5.7844,4.9224
946,Awa Fane,-0.6446,0.7955,0.151
947,Awa Sidibe,3.443,0.1253,3.5683
948,Aya Keita,-1.6533,2.5949,0.9416
949,Ayanna Franks,1.8569,3.2845,5.1414
950,Ayanna Jackson,-1.4073,0.1579,-1.2495
951,Ayanna Khalfani,-1.5372,1.9899,0.4527
952,Ayanna Patterson,-0.1421,1.8561,1.7141
953,Ayanna Thompson,-3.8531,2.8627,-0.9904
954,Ayanna Townsend,0.2212,2.4353,2.6565
955,Ayanna-Sarai Darrington,-1.2259,1.8094,0.5835
956,Ayen Angoi,-1.2525,-0.0664,-1.3189
957,Ayianna Johnson,-2.7391,0.9469,-1.7923
958,Ayisse Magassa,-1.1051,0.2225,-0.8826
959,Ayla McDowell,0.3224,5.2881,5.6105
960,Ayla Williams,1.1985,-0.5785,0.62
961,Aylasia Fantroy,1.9093,5.1932,7.1026
962,Aylesha Wade,1.8158,1.0347,2.8506
963,Ayoka Lee,6.4619,7.6206,14.0825
964,Aysia Hinton,-1.5842,1.6469,0.0627
965,Aysia Proctor,-0.4832,5.4612,4.978
966,Aysia Ward-Strong,-0.4196,1.4112,0.9916
967,Ayuen Akot,-0.188,0.3524,0.1644
968,Azailah Funches,-1.5957,0.6986,-0.8971
969,Azana Baines,1.854,3.1147,4.9687
970,Azanah Campbell,0.6356,0.5983,1.2339
971,Azareya Kilgoe,-0.8629,1.4498,0.5869
972,Azaria Robinson,-2.0723,0.4018,-1.6705
973,Aziaha James,3.9555,7.4828,11.4383
974,Aziyah Farrier,0.8649,0.1849,1.0498
975,Azjah Reeves,-4.4044,-1.5074,-5.9118
976,Azyah Newson-Cole,-2.8,0.6459,-2.1541
977,Azzi Fudd,6.8302,10.0491,16.8793
978,Bailey Barnhard,-0.6631,0.957,0.2939
979,Bailey Burns,-1.7062,4.6957,2.9895
980,Bailey Butler,0.8687,6.6406,7.5093
981,Bailey Garbee,-2.9884,-2.3412,-5.3296
982,Bailey Gilmore,-2.0391,-0.635,-2.6741
983,Bailey Kuhns,-2.3944,-1.0336,-3.428
984,Bailey Lutes,-0.063,-0.4631,-0.5261
985,Bailey Maupin,1.0854,6.3751,7.4605
986,Bailey Tabeling,-0.4682,4.4994,4.0312
987,Bailey Trumm,0.0401,1.7753,1.8154
988,Bailey Wilborn,-0.6523,-0.3204,-0.9727
989,Bailey Williams,-2.3893,-1.8899,-4.2792
990,Barbora Tomancova,-0.5441,-1.606,-2.1501
991,Bati Assefa,-2.6139,-1.7395,-4.3534
992,Baylee Teal,-0.4005,0.1533,-0.2473
993,Bea Franklin,-0.0914,-0.1084,-0.1998
994,Beatrice Culliton,3.5399,1.036,4.5759
995,Beautiful Waheed,0.1134,0.8521,0.9654
996,Bebe Galloway,0.7962,0.3991,1.1953
997,Becca Ledford,-2.2666,0.2801,-1.9865
998,Becca Wilson,-0.4654,-0.3137,-0.7791
999,Becky Obinma,0.5792,2.3039,2.8831
1000,Belen Morales Lopez,1.6524,0.7593,2.4117
1001,Bella Earle,-1.9776,4.1193,2.1417
1002,Bella Finnegan,-6.9093,1.6632,-5.2461
1003,Bella Fontleroy,5.7306,7.5073,13.238
1004,Bella Green,-1.2949,1.832,0.5371
1005,Bella Hamel,-0.481,-1.3711,-1.8522
1006,Bella Hasan,0.728,0.5188,1.2467
1007,Bella Hays,-0.0357,-0.3617,-0.3974
1008,Bella Hines,1.6833,6.4608,8.1442
1009,Bella LaChance,-0.0541,1.9767,1.9226
1010,Bella Mallory,-0.0528,-0.5179,-0.5707
1011,Bella McLaughlin,0.2518,0.7525,1.0042
1012,Bella Murekatete,2.4771,4.1719,6.649
1013,Bella Nascimento,0.5754,1.1736,1.7489
1014,Bella Perkins,-3.0297,0.5594,-2.4703
1015,Bella Pucci,-1.8812,2.7518,0.8706
1016,Bella Ranallo,-0.7326,0.4163,-0.3163
1017,Bella Runyan,2.8471,2.4527,5.2998
1018,Bella Samz,0.687,0.8387,1.5257
1019,Bella Smuda,0.2783,5.1446,5.4229
1020,Bella Stuart,-2.4374,1.3539,-1.0835
