,player,DRAPM,ORAPM,Total_RAPM
523,Anthony Robinson,3.8678,2.8779,6.7458
524,Anthony Roy,0.4302,4.3732,4.8034
525,Anthony Sciarroni,-0.2331,-0.7557,-0.9888
526,Anthony Selden,-0.9725,-0.9809,-1.9534
527,Anthony Sellars,-0.0536,-0.1162,-0.1698
528,Anthony Smith lll,-0.5344,0.9821,0.4477
529,Anthony Thomas,-1.3293,-0.8172,-2.1465
530,Anthony Walker,0.1498,-2.7518,-2.6021
531,Anthony Wrzeszcz,-1.8495,-2.5462,-4.3957
532,Antoine Jacks,2.1152,-1.5814,0.5338
533,Antoine Lorick,-1.9504,3.1164,1.166
534,Antoine Smith,-5.2574,2.5936,-2.6638
535,Anton Bonke,0.3226,3.6163,3.9388
536,Anton Brookshire,1.1883,-4.1784,-2.99
537,Anton Strelnikov,0.8345,0.5876,1.4221
538,Anton Watson,4.068,4.4032,8.4712
539,Antoni Siewruk,-0.0685,0.9896,0.921
540,Antoni Vlogianitis,0.1152,-0.5235,-0.4083
541,"Antonio ""TJ"" Madlock",3.4234,0.2677,3.691
542,Antonio Chandler,1.6841,3.0182,4.7023
543,Antonio Chol,-3.0969,5.7235,2.6267
544,Antonio Dorn,0.2498,2.1932,2.443
545,Antonio Lisenbee,-2.0445,1.2114,-0.8331
546,Antonio Reeves,0.7156,8.2844,9.0
547,Antonio Sisk,-0.5111,-4.2064,-4.7175
548,Antonio Thomas,0.3076,-0.8826,-0.575
549,Antrell Charlton,3.3764,1.0368,4.4132
550,Antwan Burnett,5.1996,1.7925,6.9921
551,Antwan Robinson,-0.6073,-1.6769,-2.2842
552,Antwan Wilson,-1.8488,0.7562,-1.0925
553,Antwann Jones,1.5371,2.5717,4.1088
554,Antwaun Massey,-0.8598,-1.9869,-2.8467
555,Antwone Woolfolk,7.4966,-0.3165,7.1801
556,Antwonne Holmes,-0.4154,-0.8802,-1.2957
557,Anwar Gill,-0.4218,1.8092,1.3874
558,Apostolos Roumoglou,3.3563,-0.9069,2.4494
559,Aquan Smart,0.5285,-1.7036,-1.1751
560,ArDarius Grayson,1.3157,3.2824,4.5981
561,Aram Soqui Urbano,-1.0477,0.4052,-0.6425
562,Arda Ozdogan,-0.8536,-0.6346,-1.4883
563,Arden Conyers,0.0819,-0.0733,0.0086
564,Arecko Gipson,-1.3046,-2.1698,-3.4744
565,Ari Fulton,-1.4184,2.0206,0.6021
566,Ari Gooch,2.6458,0.7943,3.4401
567,Ari Seals,0.787,-0.7357,0.0513
568,Aric Demings,-1.1127,-4.8179,-5.9306
569,Ariel Bland,2.0889,1.5996,3.6885
570,Ariik Mawien,1.5177,2.5227,4.0404
571,Arion Lewis,-0.2385,-1.7365,-1.975
572,Arlan Masharaliyev,0.3168,-0.1659,0.151
573,Arlandus Keyes,3.9393,1.5983,5.5376
574,Arman Madi,0.7383,0.4364,1.1748
575,Armandas Plintauskas,1.738,-4.4823,-2.7443
576,Armando Bacot,3.1359,4.2936,7.4295
577,Armani Harris,-0.0388,-0.7093,-0.7481
578,Armani Mighty,-1.0124,4.6403,3.6279
579,Armani Perkins,-0.2062,-0.6601,-0.8663
580,Armelo Boone,2.0005,1.6497,3.6502
581,Armon Harried,0.8909,0.3014,1.1923
582,Armon Jarrard,0.9094,-1.1443,-0.2349
583,Armoni Zeigler,0.9884,-0.1925,0.7959
584,Arnas Sakenis,3.7661,-0.3813,3.3848
585,Arnaud Revaz,2.6475,-2.0914,0.5561
586,Arne Osojnik,-2.7031,1.9991,-0.704
587,Arop Arop,1.2716,-0.5824,0.6892
588,Arrinten Page,2.0294,0.305,2.3344
589,Artemios Gavalas,-0.7048,0.016,-0.6888
590,Artese Stapleton,2.2926,-0.3506,1.9419
591,Arthur Kaluma,6.6897,3.9515,10.6412
592,Arthur Tate,-6.3939,-4.0334,-10.4273
593,Arturo Dean,5.0871,3.9093,8.9965
594,Aryan Arora,-1.6093,0.0653,-1.544
595,Asa Newell,1.4699,0.711,2.1809
596,Asa Thomas,-0.3468,1.595,1.2482
597,Asher Boney,1.5128,-1.6889,-0.1761
598,Asher Woods,-0.3034,0.1445,-0.159
599,Ashley Sims,-1.6981,-0.7597,-2.4579
600,Ashton Hardaway,0.9941,-1.0714,-0.0773
601,Ashton Reese,0.1351,-0.087,0.0481
602,Ashton Simmons,-1.3265,0.3382,-0.9883
603,Ashton Smith,-1.6808,-0.2988,-1.9796
604,Ashton Walker,2.7593,1.4017,4.161
605,Ashton Williamson,2.597,-0.3523,2.2447
606,Asier Miguel Torrero,0.2209,0.2932,0.5141
607,Asim Jones,1.5534,2.0233,3.5767
608,Asjon Anderson,-1.3957,-0.797,-2.1927
609,Assane Diop,1.6553,-1.2493,0.406
610,Assane Mandian,3.1051,-0.5238,2.5813
611,Assane Mbaye,-0.1923,-0.3172,-0.5095
612,Atiba Taylor,0.1589,-2.2339,-2.075
613,Atiki Ally Atiki,7.1145,0.9582,8.0728
614,Atin Wright,4.0096,3.2413,7.2509
615,Atticus Schuler,-1.0383,0.2382,-0.8001
616,Aubin Gateretse,2.8222,5.5601,8.3823
617,August Mahoney,-2.1481,4.5671,2.419
618,Augustas Marciulionis,6.6419,3.9065,10.5484
619,Augustinas Kiudulas,2.2669,1.2517,3.5186
620,Augustine Ekwe,1.5463,2.9945,4.5407
621,Augusto Cassia,3.4804,2.6755,6.1559
622,Augustus Gerhart,-1.4932,1.0407,-0.4525
623,Aundre Hyatt,3.9456,3.1334,7.079
624,Aundre Polk,-0.0836,0.7958,0.7122
625,Austin Abrams,-0.1168,-0.2378,-0.3546
626,Austin Ball,-0.0055,-0.65,-0.6554
627,Austin Benigni,1.7415,0.7802,2.5216
628,Austin Brooks,0.6266,-0.0513,0.5752
629,Austin Cross,1.7422,-0.4738,1.2684
630,Austin Crowley,3.1828,1.0181,4.2009
631,Austin Goode,-2.2369,1.4373,-0.7995
632,Austin Green,1.9929,2.0662,4.0591
633,Austin Harvell,-0.503,-1.7171,-2.2201
634,Austin Herro,3.9736,1.9915,5.9651
635,Austin Hunt,1.5273,2.677,4.2043
636,Austin Inge,1.3946,-1.7311,-0.3366
637,Austin Johnson,-1.5696,1.1601,-0.4095
638,Austin Maurer,4.6956,2.1349,6.8305
639,Austin Montgomery,-1.2129,1.3829,0.1701
640,Austin Nunez,-0.1988,-1.7233,-1.9221
641,Austin Parks,1.6211,2.9322,4.5533
642,Austin Patterson,-1.1489,2.606,1.4571
643,Austin Rapp,3.0041,3.5809,6.5851
644,Austin Sacks,0.3104,1.4739,1.7844
645,Austin Swartz,-3.929,1.6535,-2.2755
646,Austin Villarreal,0.123,-0.3746,-0.2516
647,Austin Williams,1.0983,-1.3383,-0.2401
648,Austin Williford,1.9185,3.0594,4.9779
649,Avantae Parker,-3.0405,1.298,-1.7425
650,Avery Anderson,3.2195,-0.0995,3.12
651,Avery Brown,-1.5988,2.0952,0.4963
652,Avery Felts,-0.6091,-1.1384,-1.7474
653,Avery Thomas,2.9426,1.5796,4.5222
654,Avery Wilson,0.2096,-0.5643,-0.3547
655,Avishai Lowery,0.0292,0.1577,0.1869
656,Avner Dror,-0.1055,-0.1933,-0.2988
657,Avontez Ledet,0.7386,-0.431,0.3075
658,Aydan Clinton,0.1344,-0.052,0.0824
659,Ayden Carter,-2.7154,0.5806,-2.1348
660,Ayden Davis,-0.2452,-0.9164,-1.1616
661,Ayden Evans,-0.7103,-1.3365,-2.0468
662,Ayden Kelley,-0.97,-1.045,-2.015
663,Ayinde Hikim,3.0291,2.1495,5.1786
664,Ayme Daguilh,-0.2186,-0.5264,-0.745
665,Ayodele Taiwo,1.3694,-4.5836,-3.2143
666,Ayomide Bamisile,-1.8736,-1.9947,-3.8683
667,Ayouba Berthe,0.4779,-1.6615,-1.1835
668,Ayuba Bryant,0.287,0.1746,0.4616
669,Azavier Johnson,-0.2707,-0.7387,-1.0093
670,Azavier Robinson,1.748,4.6353,6.3833
671,Aziz Bandaogo,3.6564,3.0181,6.6745
672,Azmar Abdullah,-1.0294,0.434,-0.5954
673,B Artis White,1.3943,0.6604,2.0547
674,BB Knight,-0.5803,0.2667,-0.3136
675,BJ Davis,4.8676,3.833,8.7006
676,BJ Davis-Ray,-3.5232,1.3655,-2.1577
677,BJ Edwards,6.8747,5.8585,12.7332
678,BJ Fisher,0.636,-0.9895,-0.3535
679,BJ Freeman,0.1321,4.9302,5.0623
680,BJ Kolly,3.5612,-2.9908,0.5704
681,BJ Mack,-0.3426,3.7259,3.3832
682,BJ Marable,1.2006,-0.717,0.4835
683,BJ McLaurin,-2.7761,2.7245,-0.0516
684,BJ Omot,3.0015,1.1799,4.1813
685,BJ Ward,1.3475,2.6997,4.0472
686,Baba Miller,4.0386,6.8846,10.9232
687,Babacar Diallo,6.5212,-0.57,5.9512
688,Babacar Faye,7.2613,0.5003,7.7616
689,Babacar Mbengue,0.2974,-2.5439,-2.2465
690,Babatunde Akingbola,1.5256,0.6493,2.175
691,Babatunde Durodola,-1.1119,2.3202,1.2084
692,Baboucarr Njie,1.1608,2.4322,3.593
693,Bahsil Laster,4.5289,1.1924,5.7213
694,Bailey Nunn,0.0255,1.1789,1.2044
695,Bangot Dak,1.7704,2.05,3.8205
696,Baraka Okojie,1.4651,4.6193,6.0844
697,Baron Smith,0.4673,-3.5919,-3.1246
698,Barrett Loer,-0.3036,0.5231,0.2195
699,Barrington Hargress,-0.3251,7.0652,6.7401
700,Barry Dunning,3.6959,4.422,8.118
701,Barry Evans,1.4004,2.6569,4.0572
702,Bas Leyte,1.3919,0.2894,1.6812
703,Bash Wieland,2.7865,2.302,5.0885
704,Basheer Jihad,3.7908,2.7128,6.5036
705,Bashir N'Galang,0.5721,-2.3228,-1.7507
706,Bastien Rieber,0.9971,-1.1018,-0.1047
707,Bautista Giralt,0.7905,-0.6172,0.1733
708,Baye Fall,-1.9326,-1.5033,-3.4359
709,Baye Ndongo,4.0809,-0.5567,3.5242
710,Baylor Hebb,-0.4517,-0.2456,-0.6973
711,Baylor Scheierman,4.2173,4.5387,8.756
712,Beau Becker,-0.7723,0.3404,-0.4318
713,Belal El Shakery,0.8052,3.7757,4.5809
714,Ben Bowen,-0.5168,0.3055,-0.2113
715,Ben Bradford,-0.0659,4.9023,4.8365
716,Ben Brown,0.399,-2.6192,-2.2202
717,Ben Burnham,3.1483,2.1878,5.3361
718,Ben Callahan-Gold,-0.0595,1.1342,1.0747
719,Ben Capron,1.3255,-0.169,1.1565
720,Ben Carlson,0.1848,0.1861,0.3709
721,Ben Defty,1.1793,1.4968,2.6762
722,Ben Egbo,-0.8441,-1.6479,-2.492
723,Ben Eisendrath,-0.1765,0.9682,0.7917
724,Ben Estis,1.0032,-0.6676,0.3356
725,Ben Ezeagu,0.7856,-1.4382,-0.6526
726,Ben Fox,1.1543,1.4775,2.6318
727,Ben Gold,1.3749,4.5122,5.8871
728,Ben Gregg,0.4215,6.7075,7.129
729,Ben Griscti,1.673,-1.1699,0.5031
730,Ben Hammond,1.0524,2.5409,3.5933
731,Ben Hendriks,2.5126,1.63,4.1425
732,Ben Humrichous,4.0991,8.1557,12.2548
733,Ben Johnson,-0.9464,2.5943,1.6479
734,Ben Knostman,5.6378,2.4694,8.1072
735,Ben Krikke,1.6619,3.7019,5.3639
736,Ben Krystkowiak,-1.0124,-0.2569,-1.2693
737,Ben Michaels,-1.7814,-2.2686,-4.0499
738,Ben Middlebrooks,6.0938,2.8527,8.9465
739,Ben Murphy,1.402,-0.1946,1.2074
740,Ben Nacey,0.1484,-2.1121,-1.9636
741,Ben Nau,0.814,1.8397,2.6537
742,Ben Nicol,0.1594,0.11,0.2695
743,Ben Olesen,-0.1952,0.0945,-0.1008
744,Ben Oosterbaan,3.1033,3.5509,6.6542
745,Ben Palacios,2.1104,-3.4564,-1.346
746,Ben Ponder,-0.4074,-0.3126,-0.72
747,Ben Radford,-0.0316,-0.3689,-0.4004
748,Ben Roseborough,2.0773,-0.31,1.7673
749,Ben Roy,-0.8416,1.9939,1.1523
750,Ben Schwieger,2.8404,4.7282,7.5686
751,Ben Shtolzberg,2.5913,2.3594,4.9507
752,Ben Southerland,2.1826,-1.5117,0.6708
753,Ben Tweedy,-1.5769,1.6494,0.0725
754,Ben Vander Wal,-0.9279,2.6158,1.6879
755,Ben VanderWal,2.6921,6.6584,9.3505
756,Ben Waller,-0.7901,-0.9595,-1.7495
757,Ben Wesson,0.548,-0.2563,0.2918
758,Ben Wight,3.1588,0.5438,3.7027
759,Ben Woodward,0.3216,-0.2904,0.0312
760,Bencao Vungo,2.2602,-1.8311,0.429
761,Bendji Pierre,-0.9845,1.9956,1.0111
762,Benjamin Ahmed,-1.4704,2.506,1.0356
763,Benjamin Bayela,1.3436,-0.8483,0.4953
764,Benjamin Bosmans-Verdonk,1.6199,0.2856,1.9055
765,Benjamin Winker,-1.2631,0.1478,-1.1153
766,Bennett Andersen,-1.0899,-0.7852,-1.8751
767,Bennett Blackerby,0.553,0.7224,1.2754
768,Bennett Kwiecinski,-1.8847,-0.406,-2.2907
769,Bennett Stirtz,4.8163,7.9424,12.7588
770,Benny Gealer,3.8542,4.6953,8.5495
771,Benny Schroder,-2.187,-0.0739,-2.2609
772,Benny Williams,1.2751,0.4216,1.6967
773,Bensley Joseph,1.6657,2.565,4.2307
774,Bent Leuchten,5.0055,3.9336,8.9391
775,Bentley Waller,-0.5937,-1.0789,-1.6726
776,Beon Riley,1.1419,2.6476,3.7894
777,Beril Kabamba,0.4008,-1.2413,-0.8404
778,Berk Can Akin,2.7688,-1.7826,0.9862
779,Berke Arslan,-0.3784,-0.7353,-1.1137
780,Berke Buyuktuncel,5.266,-1.5059,3.76
781,Bernard Pelote,1.9005,0.1561,2.0566
782,Bernardo Da Silva,3.3522,3.8132,7.1655
783,Bernie Blunt,1.3141,1.1262,2.4403
784,Bessanty Saragba,0.829,-1.4452,-0.6162
785,Bez Mbeng,4.7933,0.7902,5.5835
786,Bhan Buom,-0.1257,1.2573,1.1316
787,Biggie Patterson,0.4244,1.4956,1.92
788,Bijan Cortes,0.2906,-0.6064,-0.3157
789,Biko Johnson,2.0498,0.6537,2.7036
790,Bilal Abdur-Rahman,-0.9889,0.1148,-0.8741
791,Billy Rayer,-1.7218,0.1066,-1.6152
792,Billy Richmond,3.0053,2.5229,5.5282
793,Billy Smith,-3.0169,2.7605,-0.2564
794,Birgir Irving,-0.4342,0.4812,0.047
795,Birima Seck,-1.5648,1.1589,-0.4059
796,Bishop Boswell,2.5339,2.4767,5.0106
797,Bismark Nsiah,0.3174,2.0022,2.3196
798,Blair Thompson,-1.6911,0.6927,-0.9985
799,Blaise Keita,2.9013,1.2224,4.1237
800,Blaise Threatt,2.197,3.5817,5.7787
801,Blaise Vespe,1.8351,1.5701,3.4051
802,Blaize Sagna,1.4533,-2.0364,-0.5831
803,Blake Ammons,-0.4943,-0.0406,-0.5349
804,Blake Anderson,-0.1957,-0.7685,-0.9641
805,Blake Barker,0.8528,0.0006,0.8534
806,Blake Barkley,-1.6076,1.3804,-0.2272
807,Blake Brinkmeyer,0.1628,-0.1754,-0.0126
808,Blake Buchanan,1.1448,1.2264,2.3713
809,Blake Butler,-0.3219,1.7925,1.4707
810,Blake Daberkow,1.3204,4.9038,6.2243
811,Blake Fagbemi,-0.8699,0.4102,-0.4598
812,Blake Fleming,1.4904,-0.173,1.3174
813,Blake Floyd,-0.241,1.0557,0.8147
814,Blake Forrest,-1.3024,-0.3089,-1.6114
815,Blake Goodman,-0.2349,-0.8846,-1.1194
816,Blake Harper,-0.554,1.6692,1.1152
817,Blake Hinson,1.5905,0.8727,2.4632
818,Blake Jones,-3.0379,-0.1673,-3.2051
819,Blake Lampman,0.6121,4.7648,5.3769
820,Blake Lander,0.5455,0.59,1.1354
821,Blake Muschalek,-0.2483,0.0053,-0.243
822,Blake Peters,0.679,4.1603,4.8393
823,Blake Preston,0.1322,1.8064,1.9386
824,Blake Smith,0.1351,1.3634,1.4984
825,Blane St Clair,-0.5357,-1.5626,-2.0982
826,Blaze Angellotti,0.4694,-0.2117,0.2577
827,Blondeau Tchoukuiegno,-0.5074,-0.4825,-0.9899
828,Blue Cain,0.9556,6.9626,7.9182
829,Bo Montgomery,2.2341,3.4657,5.6999
830,Bo Myers,0.3057,1.1973,1.503
831,Bob Nunge,-0.0917,0.1938,0.102
832,Bobby Durkin,3.0801,2.714,5.7941
833,Bobby Harvey,3.6053,2.0354,5.6407
834,Bobby Hurley,-1.4163,-0.7122,-2.1285
835,Bobby Montgomery,0.2314,-0.612,-0.3806
836,Bobby Pettiford,-0.6636,2.5308,1.8672
837,Bobby Rosenberger,-1.9478,0.5376,-1.4101
838,Boden Kapke,1.6174,0.3019,1.9193
839,Boden Skunberg,-1.5691,2.9653,1.3962
840,Bodey Howell,1.2718,-0.2964,0.9754
841,Bogdan Zimonjic,-0.9481,0.332,-0.6161
842,Bol Agu,-2.0758,0.2718,-1.804
843,Bol Dengdit,-0.7238,-0.1302,-0.8541
844,Bol Kuir,-0.3086,-0.9705,-1.2791
845,Bonke Maring,0.0689,-1.1207,-1.0519
846,Boo Buie,1.7554,5.3645,7.1198
847,Boogie Ellis,0.29,4.3759,4.6659
848,Boogie Fland,5.0477,4.9283,9.9761
849,Boopie Miller,1.7492,5.5487,7.2979
850,Boston Harker,2.3343,-0.8151,1.5192
851,Bostyn Holt,1.1253,-1.2124,-0.0871
852,Boubacar Coulibaly,2.6935,0.3839,3.0774
853,Bouna Kebe,3.3611,-1.9086,1.4525
854,Bourgeois Tshilobo,0.5898,-0.0248,0.565
855,Bowen Born,-1.1852,0.095,-1.0903
856,Bowen Hammer,-1.7829,0.8174,-0.9655
857,Bowen Hardman,1.342,1.5521,2.8941
858,Bowyn Beatty,2.8568,-0.5292,2.3275
859,Braden Allen,0.3334,-0.5767,-0.2433
860,Braden Appelhans,2.1282,4.9292,7.0574
861,Braden Bostwick,-0.1233,-0.4112,-0.5345
862,Braden East,1.5242,1.1269,2.6511
863,Braden Frager,0.7659,5.8233,6.5893
864,Braden Grant,0.3719,-0.4802,-0.1083
865,Braden Hausen,2.1495,1.4198,3.5693
866,Braden Housley,0.7932,2.044,2.8372
867,Braden Huff,3.6738,5.536,9.2098
868,Braden Ilic,1.277,-1.948,-0.671
869,Braden Lamar,-1.9803,-1.72,-3.7003
870,Braden Norris,5.1629,3.4751,8.638
871,Braden Pierce,-1.4256,-4.0657,-5.4913
872,Braden Smith,2.8267,9.4273,12.254
873,Braden Sparks,-0.0702,-0.2426,-0.3127
874,Bradey Henige,4.2908,0.876,5.1668
875,Bradley Colbert,-1.4733,1.1245,-0.3488
876,Bradley Dean,2.3601,-2.8794,-0.5194
877,Bradley Douglas,-0.1817,1.408,1.2263
878,Bradley Ezewiro,1.2073,4.2876,5.4949
879,Brady Cook,0.4261,-0.048,0.3781
880,Brady Cummins,0.4925,2.7185,3.211
881,Brady Danielson,-1.599,3.5132,1.9142
882,Brady Dingess,0.5254,0.9123,1.4377
883,Brady Dunlap,2.2416,3.991,6.2326
884,Brady Fitzgerald,0.5426,-0.2385,0.3041
885,Brady Ganley,0.59,1.1471,1.7371
886,Brady Hardewig,1.7865,0.2437,2.0302
887,Brady Kester,-0.0673,0.1905,0.1232
888,Brady Koehler,0.1754,1.5057,1.6811
889,Brady Loughlin,0.7428,0.2104,0.9532
890,Brady Muller,0.0401,-2.15,-2.1099
891,Brady Ruggles,0.0302,0.4842,0.5144
892,Brady Shoulders,0.3465,-0.2278,0.1187
893,Brady Smith,0.3708,-0.364,0.0067
894,Brady Stevens,0.0104,-0.3117,-0.3013
895,Brady Swartz,-0.1959,1.4509,1.255
896,Brady Uhl,-1.9107,1.1064,-0.8043
897,Bradyn Foster,-0.399,0.5368,0.1377
898,Bradyn Hubbard,4.3013,2.2599,6.5612
899,Braedan Allen,-0.3849,0.0346,-0.3503
900,Braedan Lue,3.1208,3.6391,6.7599
901,Braeden Brenn,0.2041,-0.2077,-0.0036
902,Braeden Carlsen,1.551,-0.3493,1.2017
903,Braeden Carrington,0.3808,2.7767,3.1575
904,Braeden MacVicar,0.9951,-2.7582,-1.7632
905,Braeden Moore,1.753,0.9738,2.7268
906,Braeden Shrewsberry,-1.1765,4.1735,2.997
907,Braeden Smith,3.1847,3.4722,6.6569
908,Braeden Speed,0.55,-0.6441,-0.0941
909,Braelon Bush,-3.6711,-0.3288,-3.9998
910,Braelon Green,0.3317,0.674,1.0057
911,Bragi Gudmundsson,0.7533,-0.1504,0.6029
912,Bralyn Smith,-0.2625,-2.5184,-2.7809
913,Branden Carlson,3.5633,4.9955,8.5588
914,Brandin Cummings,-0.5999,3.845,3.2451
915,Brandon Angel,-1.6022,4.1401,2.538
916,Brandon Baffone,-2.1166,0.0644,-2.0522
917,Brandon Benjamin,-0.2594,1.8017,1.5424
918,Brandon Betson,-0.7578,1.7831,1.0253
919,Brandon Davis,2.1987,2.284,4.4827
920,Brandon Dwyer,-0.5437,0.0416,-0.5021
921,Brandon Gardner,2.0057,-0.481,1.5248
922,Brandon Garrison,-0.3535,0.251,-0.1024
923,Brandon Haddock,0.1337,0.3027,0.4363
924,Brandon Hall,0.4794,0.7022,1.1816
925,Brandon Hardy,0.16,0.8765,1.0365
926,Brandon Held,0.7291,-0.1898,0.5393
927,Brandon Huntley-Hatfield,1.3263,2.7171,4.0434
928,Brandon Jennings,2.6966,4.604,7.3005
929,Brandon Johnson,2.4442,0.7451,3.1894
930,Brandon Klatsky,0.8063,0.0411,0.8475
931,Brandon Lee,-0.7598,-1.088,-1.8478
932,Brandon Legris,0.3033,-0.3121,-0.0088
933,Brandon Lieb,0.2218,-4.5502,-4.3284
934,Brandon Love,3.0274,1.7657,4.7931
935,Brandon Maclin,3.0865,4.1563,7.2428
936,Brandon McCreesh,1.3462,1.0324,2.3786
937,Brandon Mitchell-Day,2.9791,-0.6042,2.3749
938,Brandon Morgan,2.2629,-0.9272,1.3356
939,Brandon Muntu,0.7593,-0.2139,0.5454
940,Brandon Murray,1.4345,2.0336,3.4682
941,Brandon Newman,4.461,3.026,7.4871
942,Brandon Noel,-4.1116,3.2888,-0.8229
943,Brandon Rasmussen,-0.2708,0.1451,-0.1257
944,Brandon Rechsteiner,-0.8585,5.1089,4.2504
945,Brandon Roy,-0.0052,0.6157,0.6104
946,Brandon Rush,-0.3642,3.6031,3.2389
947,Brandon Scott,-1.8488,-0.4313,-2.2801
948,Brandon Stone,0.0424,-3.2478,-3.2054
949,Brandon Stores,-0.0057,-0.5463,-0.552
950,Brandon Stroud,2.6015,3.143,5.7445
951,Brandon Suggs,1.1639,0.6018,1.7657
952,Brandon Taylor,1.2947,0.6165,1.9112
953,Brandon Walker,0.4145,0.1923,0.6068
954,Brandon Weatherspoon,0.8582,4.6797,5.5379
955,Brandon Weston,3.6019,-0.1461,3.4557
956,Brandon White,0.4587,-0.4856,-0.0269
957,Brandon Whitney,2.8355,4.7695,7.605
958,Brandon Williams,-0.287,0.3815,0.0945
959,Brandton Chatfield,1.5226,3.3301,4.8527
960,Brandyn Talbot,1.2015,3.1194,4.3209
961,Branford Edmonds,0.2251,0.64,0.8651
962,Brant Byers,-1.0104,4.7653,3.7549
963,Brantly Stevenson,2.5371,-0.7747,1.7624
964,Brashon Hall,-0.5281,0.7341,0.206
965,Braxton Bayless,-0.6876,1.2048,0.5172
966,Braxton Jones,-0.7642,-2.2916,-3.0558
967,Braxton Meah,4.1836,-3.7147,0.4689
968,Braxton Stacker,4.8581,-0.4651,4.3931
969,Braxton Williams,-4.6444,3.4102,-1.2342
970,Brayden Barron,-0.3121,1.5186,1.2065
971,Brayden Burries,4.3501,6.0765,10.4267
972,Brayden Crump,1.0502,3.7099,4.7601
973,Brayden Fagbemi,1.4258,0.1466,1.5724
974,Brayden Jackson,1.1324,0.0903,1.2227
975,Brayden Johnson,1.165,1.8029,2.9679
976,Brayden Maldonado,2.678,1.6313,4.3093
977,Brayden O'Connor,3.3462,2.7439,6.0901
978,Brayden Parker,3.4792,3.0779,6.5571
979,Brayden Reynolds,0.4315,0.0025,0.434
980,Brayden Shorter,-0.4404,1.8765,1.4361
981,Brayden Wampler-Foust,0.2855,0.0822,0.3677
982,Brayden Young,-1.5504,-0.9093,-2.4597
983,Braydon Whitaker,0.4075,-1.0581,-0.6506
984,Braylan Ritvo,-0.7576,-1.5621,-2.3197
985,Braylen Blue,-0.9389,0.6602,-0.2787
986,Braylen Bowman,0.9929,0.2909,1.2838
987,Braylen Nash,0.3119,-0.0606,0.2513
988,Braylen Smith,-0.2293,-1.3,-1.5293
989,Braylhan Thomas,2.6334,1.0256,3.6591
990,Braylon Jackson,0.3973,-0.3815,0.0158
991,Braylon Mullins,2.1957,2.1338,4.3295
992,Brayon Freeman,-0.0179,-0.7878,-0.8057
993,Brendan Coyle,-1.3689,2.049,0.6801
994,Brendan Hausen,1.8633,5.0046,6.8679
995,Brendan Johnson,-0.4323,-0.4107,-0.843
996,Brendan Martin,-2.6664,-0.4711,-3.1376
997,Brendan McGuire,0.3232,-1.1642,-0.841
998,Brendan Mykalcio,3.6203,0.1525,3.7728
999,Brendan Oliver,-0.9743,-3.232,-4.2062
1000,Brendan Reed,1.9393,-1.2872,0.6521
1001,Brendan Rigsbee,-1.6004,-0.1249,-1.7253
1002,Brendan Scanlon,0.5544,0.5814,1.1358
1003,Brendan Simmons,0.4889,-1.0984,-0.6095
1004,Brendan Terry,1.4412,3.0464,4.4876
1005,Brendan Wenzel,2.5556,0.7524,3.308
1006,Brendan Yarusso,1.2821,0.2643,1.5464
1007,Brenden Moss,-0.2636,0.5772,0.3136
1008,Brenden Tucker,1.853,-1.058,0.795
1009,Brendon O'Keefe,-0.0508,0.1795,0.1287
1010,Brenen Lorient,1.5381,0.0678,1.606
1011,Brennan Canada,0.1102,-0.0015,0.1087
1012,Brennan Chatman,-0.4223,2.0072,1.5849
1013,Brennan Peterson,-0.4515,2.7819,2.3304
1014,Brennan Ramirez,-0.4038,1.0401,0.6363
1015,Brennan Rigsby,2.4039,1.2623,3.6662
1016,Brennan Walton,-0.3402,0.2525,-0.0877
1017,Brennan Watkins,-1.8687,2.7718,0.9031
1018,Brennen Burns,-1.7286,1.7382,0.0096
1019,Breno Silva,-0.4943,1.7051,1.2108
1020,Brent Bland,3.2041,1.1513,4.3554
1021,Brent Davis,5.431,-0.317,5.1141
1022,Brent Moss,-1.1487,1.4211,0.2724
1023,Brentay Noel,1.761,-1.5469,0.2141
1024,Brenton Knapper,4.7043,3.0999,7.8042
1025,Brenton Mills,-1.7219,0.5518,-1.1701
1026,Breon Pass,-1.04,0.9242,-0.1158
1027,Brett Decker,-2.3841,6.3507,3.9666
1028,Brett Rumpel,0.272,-2.1596,-1.8876
1029,Brett Thompson,0.5032,2.8286,3.3317
1030,Brett White,0.7578,5.2241,5.9818
1031,Brevyn Coleman,0.286,-0.4962,-0.2102
1032,Brewer Carruth,1.6873,-1.0974,0.5899
1033,Breylin Garcia,-1.3017,2.5326,1.2309
1034,Brian Amuneke,-0.3998,0.0028,-0.397
1035,Brian Geatens,0.0122,-0.9581,-0.9459
1036,Brian Goracke,-1.1478,1.7864,0.6386
1037,Brian Gordon,-0.1443,0.5828,0.4385
1038,Brian Griffith,-1.6109,1.2551,-0.3558
1039,Brian Hawthorne,-1.1175,1.5169,0.3994
1040,Brian Mathews,2.3198,-2.4646,-0.1448
1041,Brian Moore,0.2814,5.0748,5.3563
1042,Brian Myles,1.3435,-2.0285,-0.685
1043,Brian Nussbaum,0.0055,-0.6144,-0.6089
1044,Brian Sumpter,-2.7208,2.0716,-0.6492
1045,Brian Taylor,3.6732,2.1542,5.8274
1046,Brian Waddell,-0.1446,2.7096,2.565
1047,Brice Williams,-1.4157,7.7998,6.3841
